date,hour,range_bps,flagged,class_hl,n_hl,maxsil_hl,class_binance,n_binance,maxsil_binance,class_okx,n_okx,maxsil_okx,usable,synthetic_caught,peak_ms_hl_binance,peak_corr_hl_binance,index_hl_binance,nret_hl_binance,peak_ms_okx_binance,peak_corr_okx_binance,index_okx_binance,nret_okx_binance
2026-07-25,8,43.8,0,complete,2576,0,complete,6983,0,complete,4763,0,1,1,1175.0,0.2395,0.3801,1319,25.0,0.0737,-0.169,4356
2026-07-25,9,37.4,0,complete,1625,0,complete,5683,0,complete,3719,0,1,1,575.0,0.1819,0.4141,885,-25.0,0.0497,-0.2999,3504
2026-07-25,10,15.3,0,complete,1248,0,complete,5844,0,complete,2429,0,1,1,650.0,0.1558,0.6139,965,25.0,0.0489,0.5784,2309
2026-07-25,11,22.9,0,complete,1108,0,complete,4747,0,complete,2979,0,1,1,825.0,0.1981,0.1941,743,0.0,0.0605,0.4545,2851
2026-07-25,12,15.3,0,complete,1570,0,complete,4342,0,complete,2592,0,1,1,800.0,0.1622,0.3716,1160,-50.0,0.0572,-0.3029,2451
2026-07-25,13,31.8,0,complete,2014,0,complete,6021,0,complete,4233,0,1,1,525.0,0.1676,0.4198,1319,0.0,0.0629,-0.5178,3784
2026-07-25,14,40.4,0,incomplete,1877,60648,complete,6783,0,complete,4008,0,0,,,,,,,,,
2026-07-25,15,40.9,0,complete,1797,0,complete,7131,0,complete,4008,0,1,1,600.0,0.2192,0.4217,1161,50.0,0.0889,0.0343,3667
2026-07-25,16,45.3,0,complete,2141,0,complete,6433,0,complete,4880,0,1,1,575.0,0.2316,0.3192,1044,25.0,0.0774,0.18,4431
2026-07-25,17,47.8,0,complete,2593,0,complete,7120,0,complete,4955,0,1,1,525.0,0.2353,0.6156,1614,25.0,0.0698,-0.2707,4510
2026-07-25,18,34.9,0,complete,2727,0,complete,6275,0,complete,3516,0,1,1,575.0,0.2462,0.4703,1284,25.0,0.1123,-0.1906,3122
2026-07-25,19,25.6,0,complete,1648,0,complete,5311,0,complete,2299,0,1,1,1100.0,0.2175,0.3355,958,0.0,0.0739,-0.2301,2190
2026-07-25,20,24.7,0,complete,1216,0,complete,4343,0,complete,2855,0,1,1,725.0,0.237,0.3371,846,25.0,0.0992,0.1344,2730
2026-07-25,21,39.9,0,complete,1360,0,complete,5977,0,complete,2663,0,1,1,950.0,0.2415,0.3674,857,25.0,0.0729,-0.4328,2456
2026-07-25,22,29.0,0,complete,1319,0,complete,3861,0,complete,2640,0,1,1,975.0,0.2855,0.3181,892,-25.0,0.1306,-0.0297,2514
2026-07-25,23,16.4,0,complete,1113,0,complete,2961,0,complete,2519,0,1,1,1400.0,0.1744,0.4039,772,0.0,0.0716,0.2566,2354
2026-07-26,0,62.0,0,complete,5015,0,complete,7408,0,complete,5697,0,1,1,700.0,0.2149,0.483,2610,50.0,0.073,-0.3051,4896
