date,hour,range_bps,flagged,class_hl,n_hl,maxsil_hl,class_binance,n_binance,maxsil_binance,class_okx,n_okx,maxsil_okx,usable,synthetic_caught,peak_ms_hl_binance,peak_corr_hl_binance,index_hl_binance,nret_hl_binance,peak_ms_okx_binance,peak_corr_okx_binance,index_okx_binance,nret_okx_binance
2026-07-21,1,57.5,0,complete,4865,0,complete,9606,0,complete,5934,0,1,1,200.0,1.0457,0.3377,2420,25.0,0.6932,-0.0007,4065
2026-07-21,2,44.5,0,complete,3315,0,complete,7900,0,complete,4903,0,1,1,575.0,1.054,0.192,1829,25.0,0.578,0.0753,3272
2026-07-21,3,55.2,0,complete,4830,0,complete,10151,0,complete,6632,0,1,1,600.0,0.7669,0.3896,2082,25.0,0.3502,0.1869,3709
2026-07-21,4,64.5,0,complete,4665,0,complete,9289,0,complete,5424,0,1,1,625.0,0.864,0.4662,1980,25.0,0.5148,0.1268,3031
2026-07-21,5,51.6,0,complete,7672,0,complete,13223,0,complete,7875,0,1,1,550.0,0.764,0.3854,2944,25.0,0.4346,0.1642,4117
2026-07-21,6,54.4,0,complete,6498,0,complete,11458,0,complete,6674,0,1,1,600.0,0.689,0.3374,2641,25.0,0.4383,0.1428,3868
2026-07-21,7,70.7,0,complete,6744,0,complete,11083,0,complete,8231,0,1,1,550.0,0.6545,0.3598,2922,25.0,0.3448,0.1571,4438
2026-07-21,8,43.7,0,complete,5580,0,complete,11906,0,complete,6901,0,1,1,550.0,0.7675,0.4532,2370,25.0,0.4147,0.2348,3678
2026-07-21,9,70.7,0,complete,5731,0,complete,9174,0,complete,6252,0,1,1,525.0,0.6213,0.2985,2096,25.0,0.3665,0.0897,3738
2026-07-21,10,103.0,0,complete,6074,0,complete,10066,0,complete,7984,0,1,1,575.0,0.791,0.2549,1937,25.0,0.3758,0.0102,4438
2026-07-21,11,64.8,0,complete,4427,0,complete,9070,0,complete,6519,0,1,1,525.0,0.7459,0.2532,1981,25.0,0.4528,-0.0143,3686
2026-07-21,12,64.0,0,complete,6523,0,complete,11305,0,complete,6661,0,1,1,525.0,0.7522,0.3268,2439,25.0,0.5074,0.1165,3949
2026-07-21,13,117.6,0,complete,10710,0,complete,18056,0,complete,13062,0,1,1,550.0,0.6722,0.3796,3575,25.0,0.459,0.2085,7100
2026-07-21,14,128.9,0,complete,11002,0,complete,21150,0,complete,17303,0,1,1,550.0,0.9513,0.3866,3203,25.0,0.5966,0.1066,9679
2026-07-21,15,87.4,0,complete,11728,0,complete,16113,0,complete,12383,0,1,1,550.0,0.7242,0.4185,3635,25.0,0.498,0.1923,6725
2026-07-21,16,78.5,0,complete,8771,0,complete,13639,0,complete,9601,0,1,1,600.0,0.9774,0.4295,3433,25.0,0.5773,0.2531,5698
2026-07-21,17,285.2,0,complete,27267,0,complete,29074,0,complete,21226,0,1,1,525.0,0.5162,0.515,6597,25.0,0.4693,0.1419,11285
2026-07-21,18,64.5,0,complete,8522,0,complete,13853,0,complete,8753,0,1,1,525.0,0.9376,0.4522,3196,25.0,0.6442,0.1561,5117
2026-07-21,19,146.4,0,complete,18708,0,complete,21921,0,complete,16317,0,1,1,500.0,0.7679,0.577,5086,25.0,0.5196,0.1246,9001
2026-07-21,20,108.1,0,complete,11350,0,complete,19328,0,complete,12729,0,1,1,550.0,0.8694,0.5656,3823,25.0,0.588,0.1632,7822
2026-07-21,21,108.9,0,complete,11304,0,complete,13699,0,complete,9925,0,1,1,225.0,0.8059,0.4469,3195,25.0,0.5292,0.2157,6199
2026-07-21,22,38.9,0,complete,5993,0,complete,10020,0,complete,5996,0,1,1,500.0,0.9271,0.3736,2542,25.0,0.6754,0.2061,3972
2026-07-21,23,49.2,0,complete,5329,0,complete,8822,0,complete,4580,0,1,1,500.0,0.9453,0.4459,2185,25.0,0.6953,0.2634,2726
2026-07-22,0,66.6,0,complete,7115,0,complete,13228,0,complete,10339,0,1,1,575.0,0.8234,0.3374,2932,25.0,0.5625,0.1344,5534
2026-07-22,1,67.7,0,complete,7578,0,complete,12528,0,complete,7896,0,1,1,575.0,0.9338,0.4129,2998,25.0,0.6512,0.1289,4409
2026-07-22,2,40.0,0,complete,3369,0,complete,9031,0,complete,5283,0,1,1,550.0,1.1084,0.2334,1598,25.0,0.7187,0.183,3085
2026-07-22,3,128.2,0,complete,10874,0,complete,14087,0,complete,9464,0,1,1,525.0,0.8079,0.524,3434,25.0,0.4907,0.1147,5262
2026-07-22,4,97.3,0,complete,5966,0,complete,12870,0,complete,9263,0,1,1,550.0,0.9378,0.3374,2215,25.0,0.5651,0.1649,5420
2026-07-22,5,261.6,0,complete,18562,0,complete,32133,0,complete,24158,0,1,1,550.0,0.5118,0.5577,4875,25.0,0.2486,0.1604,12109
2026-07-22,6,161.1,0,complete,22372,0,complete,47450,0,complete,37059,0,1,1,800.0,0.5011,0.6384,6190,25.0,0.2963,0.2492,17487
2026-07-22,7,93.7,0,complete,10345,0,complete,20611,0,complete,14380,0,1,1,675.0,0.965,0.5433,3502,25.0,0.6564,0.2478,8038
2026-07-22,8,73.0,0,complete,8119,0,complete,15838,0,complete,9544,0,1,1,525.0,0.8736,0.4046,3339,25.0,0.5838,0.2329,5194
2026-07-22,9,62.9,0,complete,8869,0,complete,12595,0,complete,6916,0,1,1,600.0,0.8061,0.5143,4201,25.0,0.6177,0.1865,4093
2026-07-22,10,48.9,0,complete,5581,0,complete,12361,0,complete,6828,0,1,1,550.0,0.7761,0.2366,2395,25.0,0.4754,0.2207,3876
2026-07-22,11,128.8,0,complete,10182,0,complete,16234,0,complete,9682,0,1,1,525.0,0.8263,0.4802,3674,25.0,0.5764,0.209,4878
2026-07-22,12,76.9,0,complete,8716,0,complete,18570,0,complete,10912,0,1,1,550.0,0.8843,0.3878,2940,25.0,0.5297,0.0847,5745
2026-07-22,13,141.7,0,complete,12077,0,complete,24419,0,complete,15966,0,1,1,500.0,0.7377,0.3371,4088,25.0,0.4932,0.1002,8226
